"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"254";"Typ studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:23:39";"TC.04.01.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"748";"3";"0";"SUCCESS";"2024/04/14 13:23:00";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"254";"Typ studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:23:39";"TC.04.01.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"749";"4";"0";"SUCCESS";"2024/04/14 13:23:03";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"254";"Typ studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:23:39";"TC.04.01.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"750";"5";"0";"SUCCESS";"2024/04/14 13:23:05";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"254";"Typ studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:23:39";"TC.04.01.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"751";"6";"0";"SUCCESS";"2024/04/14 13:23:07";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"255";"Poøadové èíslo";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:25";"TC.04.01.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"754";"1";"0";"SUCCESS";"2024/04/14 13:24:21";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"255";"Poøadové èíslo";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:25";"TC.04.01.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"755";"2";"0";"SUCCESS";"2024/04/14 13:24:24";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"255";"Poøadové èíslo";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:25";"TC.04.01.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"756";"3";"0";"SUCCESS";"2024/04/14 13:24:25";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"255";"Poøadové èíslo";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:25";"TC.04.01.04";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"757";"4";"0";"SUCCESS";"2024/04/14 13:24:25";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"256";"Forma studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:47";"TC.04.01.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"758";"1";"0";"SUCCESS";"2024/04/14 13:24:38";"admin";"0";""
"";"";"";"";"85";"1";"Iterace";"";"";"";"";"256";"Forma studia";"15";"OKS-07";"VERY_HIGH";"";"2";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:24:47";"TC.04.01.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"759";"2";"0";"SUCCESS";"2024/04/14 13:24:41";"admin";"0";""
