"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"277";"Rok 13";"15";"OKS-07";"MEDIUM";"";"1";"0";"0";"";"SUCCESS";"admin";"2024/04/13 13:49:19";"TC.04.02.02.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"412";"1";"0";"SUCCESS";"2024/04/13 13:49:18";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"277";"Rok 13";"15";"OKS-07";"MEDIUM";"";"1";"0";"0";"";"SUCCESS";"admin";"2024/04/13 13:49:19";"TC.04.02.02.05";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"413";"2";"0";"SUCCESS";"2024/04/13 13:49:19";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"278";"Rok 01";"15";"OKS-07";"LOW";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:37:16";"TC.04.02.02.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"795";"1";"0";"SUCCESS";"2024/04/14 13:37:09";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"278";"Rok 01";"15";"OKS-07";"LOW";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:37:16";"TC.04.02.02.06";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"796";"2";"0";"SUCCESS";"2024/04/14 13:37:16";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"280";"Bakaláøský";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:37:56";"TC.04.02.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"797";"1";"0";"SUCCESS";"2024/04/14 13:37:53";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"280";"Bakaláøský";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:37:56";"TC.04.02.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"798";"2";"0";"SUCCESS";"2024/04/14 13:37:56";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"281";"Navazující";"15";"OKS-07";"VERY_HIGH";"";"1";"0";"0";"";"SUCCESS";"admin";"2024/04/13 13:50:11";"TC.04.02.03.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"418";"1";"0";"SUCCESS";"2024/04/13 13:50:09";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"281";"Navazující";"15";"OKS-07";"VERY_HIGH";"";"1";"0";"0";"";"SUCCESS";"admin";"2024/04/13 13:50:11";"TC.04.02.03.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"419";"2";"0";"SUCCESS";"2024/04/13 13:50:11";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"282";"Doktorský";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:38:28";"TC.04.02.03.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"801";"1";"0";"SUCCESS";"2024/04/14 13:38:27";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"282";"Doktorský";"15";"OKS-07";"VERY_HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:38:28";"TC.04.02.03.03";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"802";"2";"0";"SUCCESS";"2024/04/14 13:38:28";"admin";"0";""
